Marina Name ,Unit Number ,Data Collector,Date,Month,Year,Hours in Operation (since last empty),Total weight (g),Terrestrial Biomass (land based) (%),Marine Biomass (water based) (%),Bycatch,Microplastic (Pellets) (#),Foam Pieces (#),Plastic Food Wrappers - Soft (#),Food packaging - Hard (#),Plastic Lids (#),Plastic Straws (#),Plastic Bags (#),Plastic Bottles (#),Plastic Utensils (#),Coffee Cups/Paper Cups (#),Plastic Lollipop/Cotton bud sticks (#),Unidentified Plastic Items - Soft (#),Unidentified Plastic Items - Hard (#),Cigarette butts (#),Fishing gear (#),Fishing Line (#),Microfibers (#),Rope >5mm (#),Cans (#),Tape (#),Rubber,Tennis Ball/ Toy Ball (#),Face masks/ Gloves/ PPE (#),Syringes (#),Other
Rose Bay,1, Jack ,23/12/2021,December,2021,24,"9,800",100%,0%,1,48,2,4,0,0,0,0,0,0,0,0,6,3,2,0,1,2,0,0,0,1,0,1,0,"Never seen such few plastics. Not sure will be representative, took vid. "
Rose Bay,1, Jack & Gerry ,20/1/2022,January,2022,24,"3,900",80%,20%,0,16,8,11,3,0,0,0,0,0,0,1,13,5,8,1,0,0,0,0,0,1,0,0,0,0
Rose Bay,1, Gerry ,26/1/2022,January,2022,24,"1,300",80%,20%,0,40,1,6,0,1,1,1,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0
Rose Bay,1, Gerry ,23/2/2022,February,2022,24,"7,200",90%,10%,0,44,4,13,3,3,1,0,1,0,0,0,0,4,2,1,0,0,0,0,1,0,0,0,0,0
Rose Bay,1, Gerry ,9/3/2022,March,2022,24,"2,050",90%,10%,0,17,1,10,6,0,1,1,0,0,0,2,0,0,5,1,1,0,1,0,0,0,0,0,0,0
Rose Bay,1, James ,3/5/2022,May,2022,24,"1,700",70%,30%,2 fish,40,4,11,0,0,2,1,0,0,0,0,38,1,1,0,1,20,0,0,0,2,0,0,0,3 Astroturf 
Rose Bay ,1, Gerry ,2/2/2022,February,2022,24,"5,310",80%,20%,0,100,0,23,0,0,0,2,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,1,0,0
Rose Bay ,1, Gerry ,9/2/2022,February,2022,24,"9,600",85%,15%,0,96,1,21,10,2,2,0,0,0,5,0,0,2,4,0,0,0,0,0,0,2,0,0,0,0
Rose Bay ,1, Matthias ,15/2/2022,February,2022,24,700,70%,30%,0,14,0,8,0,0,0,2,0,0,0,0,5,3,0,0,0,6,0,0,0,0,0,0,0,0
Rose Bay ,1, Gerry ,16/2/2022,February,2022,24,500,90%,10%,4,4,,11,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,1,0,0,0,0,0
Royal Geelong Yacht Club,1,Elsie,23/6/2020,June,2020,24,"4,000",99%,1%,,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,,,,,,
Royal Geelong Yacht Club,1,Elsie,1/7/2020,July,2020,120,"14,000",95%,5%,"3x prawns, 2x seahorses",3,2,12,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,,,,,,
Royal Geelong Yacht Club,1,Elsie,9/7/2020,July,2020,48,"6,500",NA,NA,x3...,0,17,8,0,1,1,1,0,0,0,0,4,0,8,0,0,0,0,0,,,,,,
Royal Geelong Yacht Club,1,Elsie,16/7/2020,July,2020,48,"10,000",NA,NA,,3,4,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,,,,,
Royal Geelong Yacht Club,1,Elsie,23/7/2020,July,2020,44,"6,000",99%,1%,3x bycatch,1,18,10,0,1,0,0,0,0,0,0,10,2,5,1,0,0,0,0,,,,,,
Royal Geelong Yacht Club,1,Elsie,28/7/2020,July,2020,96,"8,000",NA,NA,3x pipe fish,2,15,6,0,1,0,0,0,0,0,0,1,3,3.5,1,0,0,0,0,,,,,,
Royal Geelong Yacht Club,1,Elsie,5/8/2020,August,2020,5,"1,000",NA,NA,1x tiny shrimp,1,13,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,,,,,,
Royal Geelong Yacht Club,1,Elsie,15/8/2020,August,2020,53,"7,000",NA,NA,27x pipe fish,2,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,,,,,
Royal Geelong Yacht Club,1,Elsie,29/8/2020,August,2020,36,"6,500",NA,NA,"4x pipe fish, 1x baby squid",2,28,6,1,0,0,0,0,0,0,0,10,6,6,0,0,0,0,0,,,,,,
Royal Geelong Yacht Club,1,Elsie,5/9/2020,September,2020,48,"2,500",NA,NA,6x bycatch (2x alive),0,17,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,
Royal Geelong Yacht Club,1,Elsie,20/9/2020,September,2020,72,"5,000",NA,NA,,0,8,1,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,,,,,,
Royal Geelong Yacht Club,1,Elsie,4/10/2020,October,2020,72,"6,500",NA,NA,1x prawn,0,3,6,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,,,,,,
Royal Geelong Yacht Club,1,Elsie,17/10/2020,October,2020,72,"9,000",NA,NA,,2,7,8,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,,,,,,
Royal Geelong Yacht Club,1,Elsie,3/11/2020,November,2020,96,"7,000",99%,1%,,0,9,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,1,0,,,,,,
Royal Geelong Yacht Club,1,Elsie,21/11/2020,November,2020,30,"7,000",NA,NA,3 live prawns,1,9,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,,,,,,
Royal Geelong Yacht Club,1,Elsie,2/12/2020,December,2020,36,"7,000",NA,NA,,1,2,0,0,0,0,0,0,0,0,0,4,1,2,0,0,0,1,0,,,,,,
Royal Geelong Yacht Club,1,Elsie,23/12/2020,December,2020,60,"4,000",NA,NA,,NA,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Royal Geelong Yacht Club,1,Maria Tsangaris,6/2/2021,February,2021,80,"6,500",NA,NA,,1,0,5,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,,,,,,
Royal Geelong Yacht Club,1,Maria Tsangaris,8/2/2021,February,2021,44,"5,000",NA,NA,,11,5,1,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,,,,,,
Royal Geelong Yacht Club,1,Elsie,21/2/2021,February,2021,60,"4,000",NA,NA,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Royal Geelong Yacht Club,1,Elsie,12/3/2021,March,2021,48,"4,500",NA,NA,,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,,,,,
Royal Geelong Yacht Club,1,Maria Tsangaris,13/3/2021,March,2021,65,"3,500",NA,NA,,,4,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,,,,,,
Royal Geelong Yacht Club,1,Maria Tsangaris,18/3/2021,March,2021,79,"9,500",10%,90%,,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,,,,,,
Royal Geelong Yacht Club,1,elsie,26/3/2021,March,2021,48,"4,000",NA,NA,,2,5,1,0,0,0,0,0,0,0,0,1,2,16,0,0,0,0,0,,,,,,
Royal Geelong Yacht Club,1,Maria Tsangaris,28/3/2021,March,2021,96,"7,500",NA,NA,,0,5,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,,,,,,
Royal Geelong Yacht Club,1,Maria Tsangaris,4/4/2021,April,2021,96,"8,000",NA,NA,,0,5,4,0,0,0,0,0,0,0,0,2,1,2,0,0,2,0,0,,,,,,
Royal Geelong Yacht Club,1,Elsie+Ella,4/4/2021,April,2021,96,"8,000",NA,NA,,0,5,7,0,0,0,0,0,0,0,0,2,1,2,0,2,0,0,0,,,,,,
Royal Geelong Yacht Club,1,Elsie,9/5/2021,May,2021,60,"9,000",NA,NA,,0,3,5,0,0,1,1,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,1,0,
Royal Geelong Yacht Club,1,Elsie,11/6/2021,June,2021,48,"4,500",0%,100%,Found few shrimp & pipe fish,,7,2,,,,,,,,,,1,3,,,,,,,,,,,
Royal Geelong Yacht Club,1,Maria,14/6/2021,June,2021,48,"7,000",NA,NA,,0,7,4,0,1,0,1,,,,,,1,5,0,0,0,,0,0,0,0,0,,
Royal Geelong Yacht Club,1,Maria,14/6/2021,June,2021,72,"2,000",100%,0%,,0,1,3,,,,,,,,,1,,,2,0,0,0,0,0,0,0,0,,
Royal Geelong Yacht Club,1,Elsie,19/6/2021,June,2021,48,"2,000",10%,90%,,1,6,2,,,,,1,,,,,1,1,0,0,0,0,0,0,0,0,0,0,
Royal Geelong Yacht Club,1,Elsie,9/10/2021,October,2021,24,"2,500",0%,100%,0,0,14,0,0,0,0,0,0,0,0,0,17,1,1,2,0,0,1,0,0,2,0,0,0,0
Royal Geelong Yacht Club,1,Elsie,6/11/2021,November,2021,48,"4,500",2%,98%,0,0,4,1,0,0,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1 Empty silicon tube
Royal Sydney Yacht Squadron,1,Adarsh,20/5/2021,May,2021,24,"1,800",80%,20%,,14,1,4,,,,,,,,,8,2,,,,2,1,,,,,,,
Royal Sydney Yacht Squadron,1,Adarsh,26/5/2021,May,2021,24,310,33%,67%,,5,,2,,1,,,,,,,2,,,,,2,,,,,,,,
Royal Sydney Yacht Squadron,1,Adarsh,9/6/2021,June,2021,24,350,100%,0%,,,,4,,,,,,,,,1,,1,,,3,4,,,,,,,
Sealife Sydney Aquarium,1,Tom B (PILOT),8/9/2020,September,2020,24,"5,800",50%,50%,,0,33,5,1,6,1,0,2,0,1,0,17,13,4,0,0,5,0,1,,,,,,
Sealife Sydney Aquarium,1,Em S,10/11/2020,November,2020,24,"7,200",20%,80%,,0,90,13,0,5,1,3,1,1,2,1,34,2,16,0,0,0,0,0,2,0,0,0,0,
Sealife Sydney Aquarium,1,Em S,17/11/2020,November,2020,24,"4,200",20%,80%,,3,51,25,0,5,5,1,3,0,0,1,32,8,20,0,0,0,0,1,7,2,0,0,1,
Sealife Sydney Aquarium,1,Em S,24/11/2020,November,2020,24,"3,320",20%,80%,,182,72,1,9,4,1,4,4,1,3,10,8,24,0,0,0,1,0,0,0,0,1,0,0,
Sealife Sydney Aquarium,1,Em S,12/1/2021,January,2021,24,"4,200",50%,50%,,13,24,6,0,5,3,1,1,1,1,0,17,11,2,0,0,0,0,0,1,0,0,1,0,
Sealife Sydney Aquarium,1,Em S,10/2/2021,February,2021,24,"9,720",50%,50%,,0,24,19,2,9,9,5,0,4,0,3,9,12,5,0,0,0,0,0,4,4,0,4,0,
Sealife Sydney Aquarium,1,Jack/Em,25/2/2021,February,2021,24,"9,700",50%,50%,,0,3,54,2,1,5,2,0,0,3,2,0,3,16,0,0,2,0,0,0,0,0,2,0,
Sealife Sydney Aquarium,1,Jack,16/3/2021,March,2021,24,"6,400",100%,0%,,150,0,6,1,1,1,0,0,0,0,0,21,6,8,0,0,0,0,0,12,0,0,0,0,
Sealife Sydney Aquarium,1,Jack ,23/3/2021,March,2021,24,"80,000",100%,0%,,2880,2240,960,0,0,0,1,0,0,0,0,1600,1120,160,1,0,800,1,0,0,0,0,0,0,
Sealife Sydney Aquarium,1,Jack,31/3/2021,March,2021,24,"30,000",100%,0%,,1680,1200,110,25,60,0,15,10,15,5,10,640,1360,80,10,0,880,0,0,10,0,0,0,0,
Sealife Sydney Aquarium,1,Jack,15/4/2021,April,2021,24,"4,100",100%,0%,,120,40,16,8,0,2,1,0,0,0,0,40,44,16,0,0,36,0,0,2,1,0,2,0,
Sealife Sydney Aquarium,1,Jack,23/4/2021,April,2021,24,"4,000",100%,0%,,60,24,15,2,2,0,2,0,0,0,0,43,6,5,1,0,56,2,0,2,0,0,1,0,
Sealife Sydney Aquarium,1,Jack,29/4/2021,April,2021,24,"6,100",100%,0%,,1536,832,96,2,10,7,2,2,1,0,5,416,128,4,0,0,384,2,1,5,1,2,0,1,
Sealife Sydney Aquarium,1,Jack,4/5/2021,May,2021,24,"4,500",100%,0%,,45,306,22,8,3,4,0,0,0,0,3,17,12,4,0,0,0,0,0,0,2,4,1,0,
Sealife Sydney Aquarium,1,Jack,11/5/2021,May,2021,24,"35,000",100%,0%,,81,117,54,4,13,4,2,1,0,2,6,162,153,45,0,9,36,2,0,1,5,0,0,1,
Sealife Sydney Aquarium,1,Jack,20/5/2021,May,2021,24,"2,100",100%,0%,,48,216,29,16,5,0,4,2,1,1,1,38,12,6,0,0,40,0,0,2,1,0,2,0,
Sealife Sydney Aquarium,1,Jack ,26/5/2021,May,2021,24,"3,100",100%,0%,,12,18,20,1,0,0,0,0,0,1,0,45,6,9,0,0,48,0,0,1,1,2,0,0,
Sealife Sydney Aquarium,1,Jack ,16/6/2021,June,2021,24,"3,000",100%,0%,,144,276,13,1,9,0,7,1,1,0,0,35,15,5,2,0,0,0,1,1,0,2,0,1,
Sealife Sydney Aquarium,1,Jack,27/10/2021,October,2021,24,"6,500",10%,90%,0,288,300,12,1,0,3,2,0,2,0,1,80,50,5,0,0,12,0,0,4,3,0,1,0,
Sealife Sydney Aquarium,1,Jack ,21/10/2021,October,2021,24,"4,200",50%,50%,8,200,24,56,1,8,2,2,0,1,0,1,176,168,24,0,0,40,0,0,0,0,0,1,0,
Sealife Sydney Aquarium,1,Jack,2/11/2021,November,2021,24,"6,300",10%,90%,0,20,8,3,2,3,1,1,0,0,3,0,72,32,1,1,0,0,0,2,2,1,0,0,0,
Sealife Sydney Aquarium,1,Jack,10/11/2021,November,2021,24,"5,000",30%,70%,0,96,16,48,4,2,4,6,0,0,1,0,160,14,12,0,0,16,1,0,2,2,0,1,0,
Sealife Sydney Aquarium,1,Jack ,17/11/2021,November,2021,24,"12,000",30%,70%,0,72,8,19,0,3,5,5,2,1,3,0,41,6,4,0,0,0,0,0,1,1,0,0,0,! Pack med. 
Sealife Sydney Aquarium,1,Jack,23/11/2021,November,2021,24,"5,000",100%,0%,0,120,60,8,0,1,0,0,0,0,0,0,15,14,3,0,0,8,0,0,0,0,1,2,0,
Sealife Sydney Aquarium,1, Jack ,7/12/2021,December,2021,24,"5,000",100%,0%,0,48,12,16,3,2,2,1,0,0,0,0,56,10,10,0,0,0,0,0,2,1,0,1,0,Hat
Sealife Sydney Aquarium,1, Jack  ,13/1/2022,January,2022,48,"6,000",100%,0%,0,32,16,10,0,3,1,0,0,0,0,0,144,1,32,0,0,1,1,0,0,2,0,1,0,
Sealife Sydney Aquarium,1, Jack ,19/1/2022,January,2022,24,"5,000",100%,0%,0,136,32,64,2,7,5,4,0,0,2,1,144,104,56,0,0,40,1,1,3,3,1,0,0,
Sealife Sydney Aquarium,1, Jack ,27/1/2022,January,2022,48,"11,000",100%,0%,0,88,24,56,2,12,4,1,1,1,2,2,64,40,40,0,0,48,0,1,0,5,0,8,0,2 shoes as rubber
Sealife Sydney Aquarium,1, Jack ,2/2/2022,February,2022,24,"5,000",100%,0%,0,72,160,18,0,5,3,2,0,1,1,1,152,72,9,0,16,40,1,,1,1,0,1,0,0
Sealife Sydney Aquarium,1, Jack ,8/2/2022,February,2022,24,"8,000",100%,0%,0,96,16,45,0,0,0,0,0,0,2,0,88,88,88,0,8,40,0,0,0,0,0,1,1,
Sealife Sydney Aquarium,1, James & Jack ,15/2/2022,February,2022,24,"1,300",95%,5%,0,144,72,72,3,7,3,1,2,0,6,0,128,40,5,0,0,0,1,0,1,0,1,4,0,0
Sealife Sydney Aquarium,1, Jack ,9/3/2022,March,2022,48,"3,200",70%,30%,0,72,3000,18,1,6,5,2,0,1,1,2,64,14,4,0,8,40,0,0,0,1,0,0,0,"1 lightbulb, 1 vape pack "
Sealife Sydney Aquarium,1, James ,17/3/2022,March,2022,24,"10,300",90%,10%,0,171,81,3,1,0,1,4,0,0,1,0,207,54,3,0,0,108,0,0,0,0,0,0,0,0
Sealife Sydney Aquarium,1, James  ,24/3/2022,March,2022,24,"2,900",90%,10%,0,236,24,5,0,0,1,2,0,0,0,0,72,36,10,1,0,36,0,0,0,2,0,0,0,0
Sealife Sydney Aquarium,1, Jack ,13/4/2022,April,2022,24,,100%,0%,0,1200,800,176,8,20,4,3,3,2,4,4,48,128,80,0,0,800,0,0,16,2,0,4,0,
Subiaco Marina,1,Veronique,5/11/2019,November,2019,24, NA ,NA,NA,,,3,2,,0,0,0,1,2,0,0,,,0,0,,,,0,,,,,,
Subiaco Marina,1,Sinead,20/7/2020,July,2020,24, NA ,NA,NA,2 (shell),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,
Subiaco Marina,1,Sinead,27/7/2020,July,2020,24,"2,384",NA,NA,4x dead fish,9,0,9,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,,
Subiaco Marina,1,Sinead,19/10/2020,October,2020,24,932,NA,NA,,2,0,3,0,0,0,0,0,1,0,0,2,6,0,0,0,0,0,0,,,,,,
Subiaco Marina,1,Sinead,26/10/2020,October,2020,60,"1,090",NA,NA,,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Sydney Wharf ,1,Tom B (PILOT),14/7/2020,July,2020,24,"2,120",85%,15%,,2,3,4,1,0,0,1,1,0,1,0,0,3,1,0,0,12,1,0,,,,,,
Sydney Wharf ,1,Tom B (PILOT),22/7/2020,July,2020,24,200,95%,5%, 1x small dead fish,0,0,0,0,0,0,0,0,0,0,1,1,3,2,0,0,4,0,0,,,,,,
Sydney Wharf ,1,Tom B (PILOT),27/7/2020,July,2020,24,"3,600",25%,75%,,0,0,0,0,0,1,0,0,0,0,0,9,6,1,0,0,0,1,0,,,,,,
Sydney Wharf ,1,Tom B (PILOT),11/8/2020,August,2020,24,"2,850",85%,15%,,0,0,1,0,0,0,0,0,0,0,0,6,2,2,0,0,0,0,1,,,,,,
Sydney Wharf ,1,Tom B (PILOT),18/8/2020,August,2020,24,"3,640",10%,90%,,0,0,7,0,3,6,0,0,3,0,2,14,2,2,0,0,1,0,0,,,,,,
Sydney Wharf ,1,Tom B (PILOT),25/8/2020,August,2020,24,"1,550",80%,20%,,0,1,2,0,1,0,0,0,0,0,0,6,6,1,0,0,0,0,0,,,,,,
Sydney Wharf ,1,Tom B (PILOT),2/9/2020,September,2020,24,"3,100",30%,70%,,9,15,21,2,3,1,0,0,0,0,0,24,29,1,0,4,13,0,0,,,,,,
Sydney Wharf ,1,Tom B (PILOT),14/9/2020,September,2020,48,"3,800",15%,85%,,0,1,7,0,2,0,1,0,0,0,0,15,8,13,0,0,6,0,0,,,,,,
Sydney Wharf ,1,Emily S (PILOT),8/10/2020,October,2020,24,"2,500",60%,40%,,2,0,3,0,0,1,0,0,0,0,1,7,1,2,0,0,0,0,0,,,,,,
Sydney Wharf ,1,Emily S (PILOT),15/10/2020,October,2020,24,"1,900",85%,15%,,6,2,1,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,,,,,,
Sydney Wharf ,1,Emily S (PILOT),22/10/2020,October,2020,24,"1,900",80%,20%,2x dead bait fish,2,0,4,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,,,,,,
Sydney Wharf ,1,emily S (PILOT),19/11/2020,November,2020,24,"1,650",90%,10%,,1,1,3,1,0,0,1,0,0,0,0,6,0,1,1,0,0,1,0,,,,,,
Sydney Wharf ,1,Em S,8/12/2020,December,2020,24,"2,000",80%,20%,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Sydney Wharf ,1,Em S,25/2/2021,February,2021,24,"1,200",100%,0%,,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
Sydney Wharf ,1,Jack,23/3/2021,March,2021,24,"2,100",60%,40%,,3,2,2,0,0,0,1,0,0,0,0,4,3,2,0,0,1,0,0,1,0,0,0,0,
Sydney Wharf ,1,Em S,31/3/2021,March,2021,24,"1,400",100%,0%,1 dead baitfish,6,0,1,0,0,1,0,0,0,0,0,10,2,4,0,0,1,0,0,0,0,0,0,0,
Sydney Wharf ,1,Jack,21/4/2021,April,2021,24,"1,200",100%,0%,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Sydney Wharf ,1,Jack,4/5/2021,May,2021,24,"1,700",30%,70%,,5,3,9,0,2,1,1,0,0,0,0,8,9,3,1,0,0,0,0,0,1,0,0,0,
Sydney Wharf ,1,Jack,11/5/2021,May,2021,24,"1,400",100%,0%,,3,0,1,0,0,2,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,
Sydney Wharf ,1,Jack,8/6/2021,June,2021,24,"2,100",80%,20%,,8,1,6,0,0,0,0,0,0,1,0,17,4,2,0,1,1,0,0,0,0,0,0,0,
Sydney Wharf ,1,Jack ,16/6/2021,June,2021,24,"1,200",100%,0%,1 dead baitfish,2,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,1,0,0,0,1,0,0,0,
Sydney Wharf ,1,Jack,30/9/2021,September,2021,24,"5,100",80%,20%,0,8,9,8,4,1,2,2,0,0,0,0,26,10,4,0,10,5,3,0,3,1,0,0,0,Astro turf 
Sydney Wharf ,1,Jack ,14/10/2021,October,2021,24,"3,900",90%,10%,1,6,2,7,1,2,0,2,0,0,0,0,18,4,1,0,0,3,1,0,2,0,0,0,0,0
Sydney Wharf ,1,Jack ,7/10/2021,October,2021,24,"10,000",10%,90%,0,0,4,8,3,1,1,1,0,0,0,0,18,6,1,0,1,0,0,0,0,0,0,1,0,
Sydney Wharf ,1,Jack,2/11/2021,November,2021,24,"4,700",15%,85%,4,10,4,4,1,0,0,0,1,0,0,0,15,3,5,0,0,2,0,0,0,0,0,0,0,0
Sydney Wharf ,1,Jack ,17/11/2021,November,2021,24,"1,400",90%,10%,0,1,0,1,0,0,0,0,0,0,0,0,3,4,0,0,1,0,0,0,0,0,0,0,0,
Sydney Wharf ,1, Jack ,7/12/2021,December,2021,24,"5,100",50%,50%,0,4,15,0,0,0,0,0,0,0,0,0,3,4,2,0,0,1,0,0,0,0,0,0,0,
Sydney Wharf ,1, Jack ,27/1/2022,January,2022,48,"1,100",50%,50%,0,0,1,1,0,0,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,0,0,1,0,
Sydney Wharf ,1, James & Jack ,15/2/2022,February,2022,24,"4,500",40%,60%,0,20,0,20,0,8,1,1,0,0,0,,56,4,2,0,0,20,2,0,0,3,0,2,0,0
Sydney Wharf ,1, Jack ,23/2/2022,February,2022,24,"4,400",,,1 fish,1,0,1,1,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,
Sydney Wharf ,1, Jack ,3/3/2022,March,2022,24,"1,100",80%,20%,1,1,0,2,0,0,0,1,0,0,0,,1,1,0,0,0,0,0,0,,0,0,0,0,0
Sydney Wharf ,1, James ,17/3/2022,March,2022,24,800,100%,0%,0,10,4,3,0,1,0,1,0,0,0,0,4,5,1,0,0,2,1,0,0,0,0,0,0,0
Sydney Wharf ,1, James ,24/3/2022,March,2022,24,"4,000",95%,5%,0,32,16,4,0,0,0,0,0,0,0,0,28,28,2,0,0,4,0,0,0,0,0,0,0,0
Sydney Wharf ,1, Jack ,5/4/2022,April,2022,24,,100%,0%,0,0,1,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Sydney Wharf ,1, Jack ,13/4/2022,April,2022,24,,100%,0%,6 shrimp,1,0,1,0,1,0,1,0,0,0,0,9,2,2,0,0,1,0,0,1,0,0,0,0,
Sydney Wharf ,1, James ,8/4/2022,April,2022,24,"1,200",100%,0%,1 prawn,13,6,2,1,3,0,2,0,0,0,0,31,12,2,1,0,2,0,0,0,0,0,0,0,1 Astro turf 
Tallinn,1,Savva Lešihhin,10/7/2020,July,2020,48,"1,330",10%,90%,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Tallinn,1,Savva Lešihhin,12/7/2020,July,2020,48,"1,140",20%,80%,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,
Tallinn,1,Savva Lešihhin,16/7/2020,July,2020,48,955,5%,95%,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,
Tallinn,1,Siret Valge,18/7/2020,July,2020,48,"1,130",2%,98%,,0,0,6,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,,,,,,
Tallinn,1,Siret Valge,20/7/2020,July,2020,48,"2,300",2%,98%,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Tallinn,1,Siret Valge & Savva Lešihhin,22/7/2020,July,2020,48,"1,385",0%,100%,"1x fish, 3x jellyfish",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Tallinn,1,Siret Valge,24/7/2020,July,2020,48,"1,195",0%,100%,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
Tallinn,1,Savva Lešihhin,26/7/2020,July,2020,48,"1,455",95%,5%,"1x fish, 1x jellyfish",0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,,,,,,
Tallinn,1,Siret Valge,28/7/2020,July,2020,48,700,2%,98%,,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,,,,,,
Tallinn,1,Savva Lešihhin,30/7/2020,July,2020,48,275,90%,10%,7x fishes,0,50,20,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,,,,,,
Tallinn,1,Siret Valge,3/8/2020,August,2020,48,"1,035",0%,100%,,0,50,4,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,,,,,,
Tallinn,1,Siret Valge,5/8/2020,August,2020,48,"1,240",0%,100%,,0,30,1,0,0,0,0,0,0,0,0,1,0,20,0,0,0,0,1,,,,,,
Tallinn,1,Siret Valge,7/8/2020,August,2020,48,980,0%,100%,3x fishes,0,40,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,,,,,,
Tallinn,1,Savva Lešihhin,11/8/2020,August,2020,48,855,75%,25%,,0,30,2,0,0,0,0,0,0,0,0,33,0,5,0,0,0,0,0,,,,,,
Tallinn,1,Savva Lešihhin,13/8/2020,August,2020,48,"1,150",30%,70%,,0,0,20,1,0,20,1,0,0,0,0,30,0,20,0,0,0,0,0,,,,,,
Tallinn,1,Savva Lešihhin,15/8/2020,August,2020,48,"1,160",35%,65%,,0,0,50,0,0,37,5,0,0,0,0,80,0,27,0,0,0,0,0,,,,,,
Tallinn,1,Savva Lešihhin,17/8/2020,August,2020,48,50,100%,0%,,0,0,50,1,0,20,1,0,0,0,0,30,0,20,0,0,0,0,0,,,,,,
Tallinn,1,Siret Valge,19/8/2020,August,2020,48,"3,740",30%,70%,"13x fishes, medusas, seaweed",0,1,6,1,0,0,1,0,0,0,0,0,1,18,0,0,0,0,0,,,,,,
Tallinn,1,Savva Lešihhin,21/8/2020,August,2020,48,"3,630",20%,80%,,0,0,60,0,0,0,1,0,0,0,0,0,0,19,0,0,0,0,0,,,,,,
Tallinn,1,Savva Lešihhin,23/8/2020,August,2020,48,"1,075",30%,70%,,0,0,10,0,0,0,1,0,0,0,0,0,0,13,0,0,0,0,0,,,,,,
Tallinn,1,Siret Valge,25/8/2020,August,2020,48,"1,575",0%,100%,,0,40,0,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,,,,,,
Tallinn,1,Siret Valge,27/8/2020,August,2020,48,"1,520",10%,90%,"3x fishes, 12 medusas",0,8,6,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,,,,,,
